"",BatterTeam,RoadTeam,HomeTeam,SP,p_throws,Pitches,AB,PA,Outs,Hits,HR,BB,K,xBA,xwOBA,wOBA,RunExp,RA,FIP,xFIP,K%,BB%,K-BB%,Pitches5,Outs5,Outs10,xBA5,xBA10,xwOBA5,xwOBA10,wOBA5,wOBA10,RA5,RA10,FIP5,FIP10,xFIP5,xFIP10,K%5,K%10,BB%5,BB%10,K-BB%5,K-BB%10,Ball%5,Strike%5,CS%5,CS%10,Whiff%5,Whiff%10,CSW%5,CSW%10,bxBA5,bxBA10,bxwOBA5,bxwOBA10,bwOBA5,bwOBA10,bRS5,bRS10,bFIP5,bFIP10,bxFIP5,bxFIP10,bK%5,bK%10,bBB%5,bBB%10,bK-BB%5,bK-BB%10,bBall%5,bStrike%5,bCS%5,bCS%10,bWhiff%5,bWhiff%10,bCSW%5,bCSW%10
6998,SD,WSH,SD,Josiah Gray,R,99,24,20,16,4,0,4,6,0.155083,0.149417,0.266667,-0.058252,0,3.137000,3.870369,25.00,16.67,8.33,85.800000,14.600000,13.800000,0.220107,0.225370,0.256321,0.254667,0.335614,0.325914,3.801511,3.788613,4.753209,4.736533,3.516891,4.083002,24.362000,20.734000,10.474000,13.196000,13.888000,7.538000,38.458000,45.984000,15.036000,14.237000,13.738000,12.418000,28.776000,26.657000,0.153667,0.168239,0.295835,0.308436,0.314058,0.306047,4.507941,3.828318,6.176412,5.699967,4.104045,4.267710,24.370,22.052,15.600,12.785,8.770,9.267,41.296,43.750,18.196,17.501,9.048,10.918,27.246,28.420
6999,SEA,SEA,BAL,Dean Kremer,R,87,27,25,21,5,3,1,5,0.240296,0.278148,0.314815,-0.004528,3,7.708429,2.695757,18.52,3.70,14.82,77.600000,14.600000,15.500000,0.271984,0.282680,0.305344,0.325264,0.360282,0.330471,4.251429,2.969464,5.101286,4.292060,2.905313,3.347592,22.672000,19.742000,4.520000,5.344000,18.152000,14.398000,36.232000,44.522000,17.038000,14.601000,11.544000,11.929000,28.586000,26.533000,0.194292,0.217192,0.308670,0.335734,0.313678,0.339769,4.359416,5.524708,4.524734,5.328367,4.090324,4.237040,21.864,19.961,10.670,9.838,11.194,10.123,37.038,46.048,16.582,15.897,12.462,10.673,29.044,26.571
7000,SF,AZ,SF,Merrill Kelly,R,56,18,15,8,6,0,2,1,0.270667,0.279833,0.544444,0.044011,3,5.762000,8.206564,5.56,11.11,-5.55,79.400000,15.200000,14.400000,0.245820,0.212157,0.287217,0.245325,0.348618,0.278524,4.949652,3.805575,4.928525,3.905169,4.132457,2.970226,21.524000,28.771000,10.068000,8.021000,11.456000,20.750000,35.846000,44.954000,14.230000,16.304000,14.020000,13.667000,28.254000,29.974000,0.197455,0.195505,0.313187,0.297892,0.366235,0.337611,5.474348,4.261038,6.178449,4.285356,3.591624,3.644529,25.032,25.051,11.834,10.997,13.198,14.054,32.792,50.190,15.210,14.569,15.248,13.717,30.464,28.290
7001,STL,CHC,STL,Justin Steele,L,77,19,18,14,4,0,1,7,0.229368,0.262158,0.263158,0.058905,1,0.779857,1.897372,36.84,5.26,31.58,59.600000,12.400000,15.100000,0.200827,0.201439,0.217425,0.215686,0.249057,0.259667,4.216484,3.811813,2.243550,2.384323,2.574195,2.947372,22.584000,20.447000,2.004000,3.568000,20.580000,16.879000,31.776000,46.368000,12.082000,14.515000,11.074000,11.381000,23.158000,25.898000,0.157202,0.174570,0.273284,0.291824,0.259091,0.316480,2.101357,5.468673,3.128403,4.185998,3.073507,3.718364,30.326,25.976,14.486,12.619,15.840,13.357,34.798,51.166,19.632,16.877,10.012,9.500,29.644,26.377
7002,TB,KC,TB,Jordan Lyles,R,74,26,23,17,8,1,1,2,0.252808,0.294462,0.373077,0.013058,4,5.254647,4.340989,7.69,3.85,3.84,61.400000,15.000000,14.400000,0.239189,0.222493,0.270022,0.267371,0.265927,0.332006,4.029517,7.388577,3.728387,5.419330,3.415134,4.110624,14.266000,15.684000,1.484000,5.384000,12.782000,10.300000,31.754000,40.410000,20.238000,17.250000,9.120000,10.007000,29.358000,27.257000,0.229639,0.223510,0.301409,0.300156,0.261657,0.274837,3.595160,4.180738,3.362417,4.068948,3.172925,3.318477,19.242,19.344,5.696,6.198,13.546,13.146,35.830,44.658,15.474,15.861,10.834,10.842,26.310,26.707
7003,TEX,TEX,NYY,Luis Severino,R,91,22,20,15,5,0,2,4,0.302091,0.358682,0.284091,-0.027810,0,2.737000,3.519260,18.18,9.09,9.09,71.000000,12.600000,13.600000,0.277565,0.242943,0.338406,0.325219,0.353908,0.316591,5.976923,5.407212,6.715333,6.675274,4.288988,3.940094,14.560000,18.496000,8.204000,8.566000,6.356000,9.930000,34.348000,45.560000,17.454000,17.170000,7.494000,9.396000,24.950000,26.567000,0.247067,0.225666,0.384137,0.309570,0.448219,0.336329,5.036932,4.702922,3.662568,2.883284,4.266343,3.633409,11.876,17.337,12.718,8.053,-0.842,9.284,39.950,39.352,19.336,18.126,8.974,10.249,28.308,28.374
7004,TOR,OAK,TOR,Shintaro Fujinami,R,22,6,5,2,4,0,0,0,0.408000,0.402167,0.658333,0.131081,2,3.137000,7.048302,0.00,0.00,0.00,40.400000,6.000000,7.142857,0.283013,0.245962,0.347736,0.296175,0.491906,0.451701,15.975000,15.352630,7.749500,6.921439,4.862745,5.234023,14.978000,15.460000,4.240000,8.811429,10.738000,6.648571,36.096000,43.038000,13.322000,12.262857,11.674000,13.650000,24.994000,25.911429,0.201942,0.229642,0.280644,0.311070,0.299713,0.373885,3.198052,5.122825,3.513299,4.702609,3.123537,3.233725,23.262,20.647,5.770,5.789,17.492,14.858,35.544,47.580,15.062,15.581,14.412,12.427,29.478,28.011
7005,WSH,WSH,SD,Matt Waldron,R,56,17,16,12,4,2,1,1,0.306000,0.386000,0.382353,0.045677,2,9.887000,5.016709,5.88,5.88,0.00,56.0,12.0,12.000000,0.306000,0.306000,0.386000,0.386000,0.382353,0.382353,4.500000,4.500000,9.887000,9.887000,5.016709,5.016709,5.880,5.880,5.880,5.88000,0.000,0.00000,26.790,46.430,19.640,19.640000,8.930,8.930000,28.570,28.570000,0.170387,0.164467,0.224138,0.230869,0.175328,0.222871,1.590000,2.990357,1.753667,2.919619,1.582259,2.241212,41.354,34.937,5.250,6.719,36.104,28.218,33.358,52.842,17.936,16.241,16.426,15.868,34.360,32.108
7006,ATL,ATL,CIN,Levi Stoudt,R,64,16,12,9,3,0,3,2,0.232500,0.227750,0.356250,0.034824,3,4.803667,5.238256,12.50,18.75,-6.25,74.0,10.5,10.500000,0.279655,0.279655,0.284375,0.284375,0.430506,0.430506,11.250000,11.250000,5.220333,5.220333,4.464512,4.464512,13.395,13.395,11.755,11.75500,1.640,1.64000,38.540,42.150,16.555,16.555000,7.290,7.290000,23.845,23.845000,0.246623,0.231260,0.322399,0.319329,0.333778,0.334785,4.739465,4.494144,3.662056,4.798928,3.630055,4.260535,18.666,14.471,8.390,9.166,10.276,5.305,32.792,47.662,14.656,14.635,11.674,10.712,26.332,25.349
7007,AZ,AZ,SF,Anthony DeSclafani,R,51,15,15,11,5,0,0,1,0.351533,0.454467,0.346667,0.009382,2,2.591545,4.013837,6.67,0.00,6.67,66.0,10.6,11.900000,0.241601,0.251592,0.274625,0.277108,0.399294,0.343810,7.172532,5.511129,4.802195,3.901374,4.163852,3.768250,17.578,17.149,10.332,7.07300,7.246,10.07600,37.354,43.680,18.802,18.233000,10.466,8.667000,29.272,26.902000,0.198383,0.203418,0.253381,0.274964,0.286404,0.306944,1.682197,2.940216,2.448213,3.056640,3.605314,3.465771,19.598,21.187,6.666,6.519,12.932,14.668,34.792,46.166,13.636,14.568,12.514,12.569,26.150,27.138
7008,BAL,SEA,BAL,George Kirby,R,89,22,21,17,5,1,1,4,0.244091,0.277636,0.302273,-0.026076,3,4.548765,3.635107,18.18,4.55,13.63,86.2,16.4,15.900000,0.302902,0.264426,0.358644,0.302788,0.315160,0.324335,5.152941,4.893971,3.226020,4.141093,2.473398,2.836227,22.450,21.104,0.910,1.44300,21.540,19.66100,28.104,52.040,19.908,19.303000,11.430,10.762000,31.340,30.066000,0.280431,0.259962,0.375711,0.332476,0.433277,0.367168,8.222727,6.734158,6.052584,5.217096,3.821507,3.322630,14.926,17.386,7.394,5.775,7.532,11.611,32.798,44.362,16.010,17.474,9.626,9.752,25.638,27.226
7009,BOS,BOS,CWS,Tanner Banks,L,54,11,9,6,3,0,2,3,0.185727,0.257818,0.436364,0.029928,1,3.137000,3.788884,27.27,18.18,9.09,55.5,8.0,8.000000,0.236364,0.236364,0.311909,0.311909,0.398539,0.398539,4.950000,4.950000,4.187000,4.187000,3.540767,3.540767,24.350,24.350,9.090,9.09000,15.260,15.26000,37.085,47.710,15.300,15.300000,12.670,12.670000,27.975,27.975000,0.190940,0.193545,0.275997,0.278788,0.283059,0.289661,3.709091,4.174991,3.578364,3.544349,3.495194,3.078675,24.978,27.779,8.006,6.906,16.972,20.873,34.400,48.020,19.630,18.511,13.952,14.187,33.582,32.698
7010,CHC,CHC,STL,Matthew Liberatore,L,41,11,9,5,3,0,2,1,0.233818,0.258182,0.518182,0.176498,3,5.537000,7.883781,9.09,18.18,-9.09,66.8,10.6,11.400000,0.280746,0.248491,0.331622,0.323013,0.418335,0.388098,10.863626,7.344313,5.603813,4.410179,5.456484,4.782166,11.990,16.381,8.944,11.32100,3.046,5.06000,40.470,39.600,14.522,14.801000,7.542,9.215000,22.064,24.016000,0.188986,0.193786,0.263950,0.274129,0.227673,0.307390,1.631868,6.901648,3.788648,6.581396,3.813492,3.082471,21.332,24.582,8.222,6.668,13.110,17.914,38.556,41.722,14.068,13.673,12.994,12.532,27.062,26.204
7011,CIN,ATL,CIN,Charlie Morton,R,40,10,8,5,3,0,2,2,0.350000,0.335000,0.410000,0.047968,0,4.337000,5.119260,20.00,20.00,0.00,74.0,12.0,13.000000,0.203949,0.222795,0.234979,0.247780,0.345538,0.349006,3.256438,4.109647,4.245549,3.987703,3.610847,3.251181,30.258,29.237,14.302,11.89200,15.956,17.34500,39.456,47.770,18.692,17.690000,15.580,15.946000,34.274,33.638000,0.203418,0.201362,0.310695,0.283849,0.341357,0.314107,5.612169,4.020977,5.234703,4.498531,3.047256,3.122887,26.764,23.289,9.446,7.462,17.318,15.827,36.018,47.148,15.818,15.206,12.412,13.123,28.232,28.329
7012,CLE,MIL,CLE,Corbin Burnes,R,69,18,16,10,5,1,2,1,0.211611,0.219444,0.516667,0.022689,2,8.237000,5.901521,5.56,11.11,-5.55,73.8,14.4,14.000000,0.226815,0.209248,0.247522,0.236565,0.320367,0.308013,6.322500,5.510455,4.556737,4.574937,3.326079,3.359891,23.634,25.578,6.132,7.90300,17.502,17.67500,32.634,48.322,18.434,17.612000,12.272,12.740000,30.706,30.350000,0.198029,0.298240,0.275194,0.474796,0.438630,0.407493,9.411429,9.410861,8.334143,7.702116,2.987336,4.869736,27.842,15.491,2.454,7.612,25.388,7.879,25.012,55.716,11.274,16.008,16.600,11.281,27.878,27.291
7013,COL,LAA,COL,Tyler Anderson,L,58,15,11,10,3,0,2,7,0.128400,0.122467,0.320000,0.005421,1,0.737000,1.519260,46.67,13.33,33.34,73.2,12.0,12.900000,0.215132,0.220109,0.224270,0.235287,0.305422,0.322441,4.500315,4.553729,2.223783,3.561344,3.313409,4.589986,25.920,19.319,10.132,11.66100,15.788,7.65800,35.982,48.686,10.668,13.580000,16.746,13.352000,27.416,26.934000,0.214331,0.240442,0.274789,0.315275,0.237944,0.302188,1.970497,5.165930,2.008787,3.477313,2.714364,3.117642,26.112,22.645,5.278,6.546,20.834,16.099,33.538,48.736,15.892,16.053,15.918,13.018,31.814,29.073
7014,CWS,BOS,CWS,Kutter Crawford,R,88,22,19,15,5,2,1,4,0.238773,0.343364,0.384091,0.040505,4,7.937000,4.562274,18.18,4.55,13.63,65.4,11.4,12.100000,0.205877,0.224528,0.234557,0.299406,0.362854,0.415480,5.168571,7.163691,2.687476,4.942809,2.763749,3.347208,25.564,23.687,4.910,7.55700,20.654,16.13000,32.566,49.746,13.410,15.832000,13.428,12.705000,26.838,28.538000,0.184330,0.202404,0.226492,0.272660,0.192795,0.215240,0.568421,0.952782,1.824368,2.325684,2.508503,2.718578,31.076,27.012,1.334,4.884,29.742,22.128,31.578,47.446,13.446,17.628,19.942,16.367,33.386,33.995
7015,DET,MIN,DET,Bailey Ober,R,78,20,20,17,4,0,0,7,0.195450,0.211450,0.215000,0.064306,2,0.666412,1.816795,35.00,0.00,35.00,78.6,16.0,15.200000,0.251982,0.235440,0.300992,0.290864,0.278303,0.300091,3.042794,4.079968,4.312882,4.267798,3.445268,3.751185,23.292,22.322,2.814,4.40200,20.478,17.92000,32.788,48.304,11.592,11.915000,13.824,13.268000,25.414,25.183000,0.207821,0.184507,0.305059,0.260193,0.302378,0.255817,3.179348,2.009866,3.543522,3.106992,2.815570,2.774772,29.252,26.277,8.288,6.573,20.964,19.704,34.628,50.108,15.508,16.085,17.022,15.482,32.530,31.567
7016,HOU,HOU,LAD,Tony Gonsolin,R,53,18,17,13,5,2,1,3,0.200944,0.264333,0.430556,0.097023,4,8.444692,4.249909,16.67,5.56,11.11,62.8,13.6,13.600000,0.213467,0.200078,0.246499,0.231735,0.276596,0.263932,4.484266,3.007133,4.003084,4.268888,3.778972,3.979762,19.490,19.230,7.186,8.03600,12.304,11.19400,34.812,43.422,17.452,16.180000,7.992,9.367000,25.448,25.549000,0.195934,0.170717,0.307648,0.280097,0.243754,0.257433,4.500000,3.600000,3.760810,3.498905,4.463616,4.058911,18.176,23.374,6.730,11.540,11.446,11.834,39.784,41.432,15.338,16.836,12.600,13.381,27.936,30.216
7017,KC,KC,TB,Tyler Glasnow,R,59,13,12,9,3,0,1,8,0.126308,0.128385,0.261538,0.021341,0,-1.196333,-0.761744,61.54,7.69,53.85,65.4,11.2,11.000000,0.184533,0.215263,0.221963,0.286558,0.339713,0.333940,5.573864,4.779119,4.051394,3.917777,1.877593,1.996545,37.378,37.015,10.938,9.54125,26.440,27.47375,36.458,50.158,14.630,16.130000,20.344,19.066250,34.976,35.197500,0.222403,0.228730,0.321099,0.310803,0.322904,0.304716,5.245222,4.236615,4.932618,4.327610,2.915699,2.942124,25.280,25.174,5.450,5.996,19.830,19.178,37.360,45.432,19.558,18.330,11.530,11.706,31.088,30.037
7018,LAA,LAA,COL,Austin Gomber,L,71,21,19,15,5,0,1,3,0.289048,0.332143,0.373810,0.013487,1,3.137000,4.440767,14.29,4.76,9.53,68.2,11.2,11.900000,0.280020,0.292132,0.350863,0.347250,0.494994,0.442368,6.997500,6.863998,9.457833,7.835443,4.712487,4.556550,14.578,12.796,7.058,7.54100,7.520,5.25500,34.450,44.098,14.338,15.493000,10.144,8.773000,24.480,24.264000,0.148180,0.199924,0.203869,0.309072,0.219472,0.288524,0.385714,3.733929,1.534143,3.153429,2.025849,3.031617,32.526,26.730,6.666,9.132,25.860,17.598,31.668,51.866,19.648,18.722,15.014,14.191,34.660,32.911
7019,LAD,HOU,LAD,Hunter Brown,R,81,18,16,14,3,1,2,5,0.223944,0.276944,0.308333,-0.026150,1,5.065571,3.117993,27.78,11.11,16.67,85.8,14.6,13.300000,0.206104,0.222299,0.226663,0.245910,0.335805,0.343635,4.918442,4.870691,4.828775,4.367299,3.029605,2.659144,24.752,27.387,10.780,9.12300,13.972,18.26400,34.108,50.464,17.310,17.929000,7.680,10.003000,24.990,27.931000,0.211711,0.210971,0.288170,0.306990,0.293311,0.331368,3.463516,5.094476,3.904055,4.382490,3.379144,3.907712,21.874,20.120,7.510,8.997,14.364,11.123,34.468,46.650,17.888,18.362,11.634,10.156,29.526,28.520
7020,MIA,PIT,MIA,Johan Oviedo,R,78,21,20,15,6,1,0,5,0.331286,0.364619,0.326190,-0.035011,1,3.737000,1.919260,23.81,0.00,23.81,76.0,14.0,13.200000,0.255143,0.235094,0.284823,0.262739,0.310111,0.343603,3.151484,3.675742,3.084747,3.808053,2.790129,3.813269,23.684,20.883,2.064,9.64100,21.620,11.24200,36.540,45.072,15.504,16.052000,12.252,10.923000,27.758,26.976000,0.157258,0.148048,0.224790,0.243487,0.234194,0.243101,1.963636,3.575500,1.485485,2.903413,2.406024,3.495211,40.500,30.843,10.130,11.016,30.370,19.827,35.826,53.242,15.226,17.014,20.608,15.921,35.838,32.937
7021,MIL,MIL,CLE,Aaron Civale,R,65,18,17,13,4,0,1,3,0.292111,0.298056,0.277778,0.077630,3,2.444692,3.949039,16.67,5.56,11.11,79.0,13.2,15.000000,0.213087,0.216616,0.221020,0.240435,0.337222,0.298885,3.414785,3.394893,5.107849,4.207841,3.595701,3.014414,24.000,24.877,11.334,6.97400,12.666,17.90300,35.974,47.946,19.778,18.671000,10.778,11.569000,30.558,30.242000,0.197169,0.182809,0.282847,0.292913,0.322452,0.295252,3.497928,3.033964,5.197915,4.764124,3.412084,3.095709,19.882,26.428,6.480,9.668,13.402,16.760,34.742,45.846,16.410,15.438,12.484,14.302,28.894,29.740
7022,MIN,MIN,DET,Michael Lorenzen,R,83,18,17,14,5,1,1,4,0.345167,0.418833,0.350000,0.000165,2,4.851286,2.903708,22.22,5.56,16.66,78.8,16.0,14.700000,0.242702,0.236012,0.284707,0.281576,0.287934,0.298629,4.297500,4.328128,4.252357,4.684858,3.329093,3.788176,22.162,19.552,5.636,6.41200,16.526,13.14000,35.714,44.640,16.958,17.069000,11.394,11.605000,28.352,28.673000,0.200491,0.210371,0.287116,0.290068,0.283670,0.299782,3.474476,4.087952,3.024723,3.156616,2.715211,2.715760,28.466,27.126,7.218,7.379,21.248,19.747,34.856,47.906,15.236,15.880,15.002,13.764,30.240,29.645
7023,NYM,NYM,PHI,Zack Wheeler,R,92,25,21,15,7,1,2,8,0.256280,0.300520,0.380000,0.057132,4,4.337000,2.519260,32.00,8.00,24.00,83.0,14.6,15.300000,0.202993,0.228758,0.234022,0.261098,0.302042,0.302453,4.525714,4.641429,3.248429,3.304468,3.144169,3.060380,25.662,25.437,5.720,4.65600,19.942,20.78100,35.056,48.418,12.812,13.889000,13.536,13.978000,26.346,27.866000,0.225932,0.229260,0.289782,0.283490,0.265287,0.283202,2.494286,3.917143,3.007476,2.612238,2.321930,2.278785,25.898,26.043,5.872,5.062,20.026,20.981,34.756,46.006,17.470,16.274,10.364,11.486,27.834,27.760
7024,NYY,TEX,NYY,Nathan Eovaldi,R,76,19,17,15,4,0,2,3,0.273474,0.314737,0.336842,-0.014939,2,3.137000,3.919260,15.79,10.53,5.26,89.6,17.8,16.900000,0.213429,0.208640,0.262857,0.249575,0.288291,0.264579,3.898859,2.579429,4.362033,3.815144,3.308483,3.327835,24.348,22.316,7.396,6.90100,16.952,15.41500,36.572,45.436,14.166,14.415000,12.252,13.060000,26.420,27.477000,0.251246,0.228272,0.300585,0.290363,0.460527,0.349778,10.935000,8.467500,3.952000,3.481405,3.462408,3.410449,18.496,20.332,3.334,6.060,15.162,14.272,34.992,41.272,12.442,15.313,14.090,13.020,26.530,28.333
7025,OAK,OAK,TOR,Yusei Kikuchi,L,69,17,15,13,2,1,2,7,0.080941,0.099235,0.273529,0.029535,1,4.290846,2.494324,41.18,11.76,29.42,72.8,12.8,12.900000,0.171944,0.200624,0.214142,0.253413,0.300275,0.340688,2.657203,4.300804,4.755042,6.128703,2.353144,3.312345,31.958,24.868,6.824,9.76700,25.134,15.10100,35.140,50.422,18.098,15.653000,15.250,13.853000,33.348,29.506000,0.201819,0.191014,0.270837,0.296562,0.338053,0.332611,4.574348,3.923538,5.253449,4.097856,2.536247,3.310355,26.850,28.687,6.380,11.906,20.470,16.781,31.014,50.746,16.432,15.444,16.248,13.874,32.686,29.323
7026,PHI,NYM,PHI,Carlos Carrasco,R,78,19,16,12,5,1,2,5,0.253474,0.284316,0.423684,0.050924,2,5.387000,2.788884,26.32,10.53,15.79,68.0,12.4,12.500000,0.243553,0.234148,0.283844,0.284959,0.391299,0.373811,5.838801,6.313686,6.850122,6.808744,4.068982,4.371025,17.864,16.399,11.624,10.98300,6.240,5.41600,39.110,42.168,12.732,14.428000,11.224,10.304000,23.958,24.733000,0.119384,0.165517,0.234558,0.277415,0.210877,0.298980,1.182943,5.344760,3.127635,4.062085,2.889170,3.507779,34.902,27.981,14.884,12.141,20.018,15.840,34.484,53.090,20.444,17.679,11.510,10.444,31.954,28.123
7027,PIT,PIT,MIA,Eury Perez,R,35,10,10,9,1,0,0,5,0.126900,0.122600,0.090000,-0.076575,0,-0.196333,0.672845,50.00,0.00,50.00,63.8,12.8,12.222222,0.171743,0.183747,0.196741,0.224685,0.195391,0.249985,0.360000,1.700000,1.362833,2.889447,2.020570,2.683717,36.658,32.370,2.870,6.47000,33.788,25.90000,32.224,52.818,15.512,14.852222,17.392,16.632222,32.904,31.485556,0.283557,0.261883,0.525482,0.445955,0.580595,0.476397,13.500000,10.680000,17.137000,12.573667,8.953404,6.891096,4.524,9.206,19.286,16.263,-14.762,-7.057,43.572,35.732,15.102,14.354,7.036,8.322,22.138,22.677
7028,SD,WSH,SD,MacKenzie Gore,L,104,21,17,15,5,0,2,9,0.220429,0.234143,0.280952,-0.024855,1,0.737000,0.997753,42.86,9.52,33.34,86.6,15.0,14.300000,0.295275,0.260807,0.353617,0.314866,0.357526,0.356916,5.136923,4.411731,4.846158,4.883790,3.262735,3.118275,23.068,25.064,7.834,8.69000,15.234,16.37400,39.556,42.956,11.064,12.767000,13.898,13.633000,24.960,26.399000,0.243689,0.230402,0.309320,0.312441,0.270328,0.286256,3.570725,4.533815,3.984136,4.325102,3.313223,3.438039,17.238,18.342,4.524,6.862,12.714,11.480,35.438,44.192,14.706,15.650,10.688,10.231,25.398,25.885
7029,SEA,SEA,BAL,Kyle Bradish,R,94,22,20,19,2,1,2,7,0.212636,0.296773,0.211364,-0.024860,2,3.926474,2.903132,31.82,9.09,22.73,84.8,15.0,15.300000,0.228569,0.237393,0.273590,0.278439,0.315616,0.294670,5.106003,4.541079,2.557752,3.382376,2.681964,3.222606,26.722,23.773,6.064,6.14800,20.658,17.62500,36.326,47.560,19.016,18.458000,11.558,11.613000,30.576,30.072000,0.281199,0.263091,0.364634,0.341500,0.426647,0.387434,8.950000,7.834158,5.679857,5.517096,3.958533,3.594076,13.270,15.950,6.624,6.201,6.646,9.749,32.832,43.700,16.976,17.619,9.076,9.446,26.054,27.065
7030,SF,AZ,SF,Ryne Nelson,R,55,18,16,14,2,0,2,3,0.143056,0.188056,0.236111,0.005620,1,3.137000,4.533894,16.67,11.11,5.56,73.2,12.4,11.900000,0.264616,0.255798,0.324693,0.302010,0.374948,0.336557,6.031169,5.438661,4.758364,5.056061,4.973610,4.508833,14.500,15.4170,9.850,8.926000,4.650,6.491000,33.594,45.866,13.576,14.677000,11.612,9.433000,25.182,24.108,0.188983,0.213279,0.334363,0.344260,0.420323,0.371389,8.633571,7.369727,7.208786,4.795442,6.129920,3.969149,16.044,29.209,15.810,11.581,0.234,17.628,39.864,43.586,14.698,19.010,8.684,12.632,23.382,31.642
7031,STL,CHC,STL,Marcus Stroman,R,47,15,14,9,6,0,0,2,0.337933,0.332533,0.420000,0.054403,2,1.803667,2.672845,13.33,0.00,13.33,51.2,10.8,14.100000,0.266549,0.243797,0.264387,0.256276,0.296396,0.269983,2.458556,3.404278,2.333114,2.796863,2.780532,3.013836,16.100,18.6700,5.512,5.974000,10.588,12.696000,37.772,38.376,18.808,18.171000,8.324,10.388000,27.134,28.560,0.226393,0.225217,0.338728,0.339179,0.361554,0.346520,6.790909,5.681136,5.857779,5.665445,3.618891,3.310726,22.332,24.952,7.524,7.336,14.808,17.616,39.188,44.308,14.992,15.599,12.666,12.902,27.660,28.502
7032,TB,KC,TB,Daniel Lynch IV,L,90,25,22,18,6,1,1,2,0.253160,0.302240,0.288000,-0.044941,1,5.137000,5.143279,8.00,4.00,4.00,74.8,15.4,14.600000,0.235835,0.242218,0.277113,0.300756,0.288261,0.336833,3.805668,4.697120,5.403769,4.974432,4.635056,3.984282,13.318,16.9620,7.244,7.587000,6.074,9.375000,38.436,40.304,13.164,13.077000,12.666,12.544000,25.830,25.624,0.176777,0.178405,0.233963,0.244475,0.218807,0.215486,7.508571,5.621391,4.214143,3.712194,2.451741,2.744440,24.004,22.857,3.356,4.881,20.648,17.976,35.700,44.272,17.628,21.375,11.248,9.848,28.874,31.222
7033,TEX,TEX,NYY,Gerrit Cole,R,96,21,20,12,8,1,1,7,0.324571,0.380381,0.478571,0.024227,3,3.637000,2.016709,33.33,4.76,28.57,82.4,15.0,15.200000,0.235909,0.237789,0.274585,0.286563,0.303600,0.347988,3.115385,4.149163,2.723154,4.620665,2.886005,3.410511,28.624,23.8250,4.656,7.624000,23.968,16.201000,33.876,49.756,16.576,16.308000,16.146,13.768000,32.724,30.076,0.225270,0.224408,0.350412,0.332681,0.399821,0.384133,6.564317,7.747769,7.838355,5.787979,4.281811,3.995896,17.028,18.847,11.416,10.652,5.612,8.195,39.870,41.456,15.106,14.795,10.590,12.276,25.696,27.071
7034,TOR,OAK,TOR,Luis Medina,R,90,25,18,15,4,1,7,4,0.167040,0.198080,0.384000,-0.037018,4,8.337000,6.780014,16.00,28.00,-12.00,73.0,12.0,12.571429,0.286645,0.285573,0.314749,0.325161,0.377690,0.392398,7.975227,8.451693,5.245182,5.683660,3.776956,3.840162,19.152,18.1600,11.198,9.784286,7.954,8.375714,36.594,45.452,13.178,13.295714,10.312,10.614286,23.490,23.910,0.180218,0.190639,0.280804,0.305027,0.260715,0.310126,3.616583,6.408292,3.501447,5.313668,4.167120,4.482072,18.412,19.492,9.454,10.726,8.958,8.766,37.240,43.966,17.718,15.816,11.140,10.944,28.858,26.760
7035,WSH,WSH,SD,Seth Lugo,R,73,19,19,13,6,1,0,3,0.320158,0.388211,0.360526,0.008256,1,4.752385,2.955862,15.79,0.00,15.79,62.8,11.0,12.300000,0.269914,0.269498,0.302384,0.303198,0.378481,0.354409,12.390679,8.646768,3.487226,3.552589,3.083590,3.155525,22.294,20.9410,7.500,6.564000,14.794,14.377000,35.526,46.538,17.926,17.622000,8.792,8.612000,26.720,26.235,0.202518,0.233058,0.258555,0.338866,0.213968,0.332973,0.720000,10.332527,2.853667,4.213099,2.894287,5.200967,28.952,25.370,7.872,11.749,21.080,13.621,36.898,46.770,16.758,14.997,12.284,12.840,29.042,27.837
7036,ATL,MIN,ATL,Sonny Gray,R,94,24,22,19,4,1,1,5,0.262833,0.296708,0.225000,-0.044906,2,4.084368,2.649311,20.83,4.17,16.66,79.8,14.8,13.800000,0.245943,0.237309,0.265904,0.254259,0.308894,0.307713,3.254575,3.180859,3.800682,3.136915,3.585376,3.310051,19.202,22.4320,9.652,10.642000,9.550,11.790000,36.688,44.228,16.122,17.586000,12.924,11.366000,29.044,28.951,0.193039,0.217092,0.281199,0.314307,0.332848,0.362934,3.962338,5.327657,4.515052,4.647504,3.536117,3.486484,22.790,22.400,9.300,10.440,13.490,11.960,36.716,45.978,17.290,16.108,13.764,13.507,31.054,29.614
